miRNA	Sex	Disease_Condition	Age	Residual
hsa-miR-6802-5p	7.622739495588965e-05	0.009767441986625484	6.9326528986708735e-06	0.9901493979655199
hsa-miR-6803-3p	0.0006990521640306825	0.45469504872537686	0.0010372530901316722	0.5435686460204608
hsa-miR-6803-5p	3.3369102305708805e-05	0.016652632851563928	2.3973754234272756e-06	0.983311600670707
hsa-miR-6804-3p	0.00014224419066672446	0.14067444126475834	0.001478982935039204	0.8577043316095359
hsa-miR-6804-5p	0.004180504501211075	0.0326018804644216	0.0026485845001624053	0.960569030534205
hsa-miR-6805-3p	0.00025723337994411734	0.0042793211250040574	0.00023876852594781166	0.995224676969104
hsa-miR-6805-5p	0.002800598233184984	0.5163700762625872	9.790827204876943e-05	0.480731417232179
hsa-miR-6806-3p	5.968403414582828e-05	0.4143059674878606	0.00042368675399924064	0.5852106617239945
hsa-miR-6806-5p	8.195011257104383e-07	0.0004166424900500276	3.517973895274609e-10	0.9995825376570269
hsa-miR-6807-3p	4.749622563074068e-05	0.11693180696115571	0.0004217114178676219	0.8825989853953459
hsa-miR-6807-5p	0.0005070930827727864	0.005730788928968173	0.00011951980289550418	0.9936425981853635
hsa-miR-6808-3p	2.113978732405719e-05	0.24847686041952677	7.244538743363338e-05	0.7514295544057155
hsa-miR-6808-5p	0.000765530528487538	0.002289576765219391	1.88667405947355e-06	0.9969430060322336
hsa-miR-6809-3p	0.00017084800146839184	0.026575011230453572	1.0889172794099413e-05	0.9732432515952839
hsa-miR-6809-5p	0.0003754488375243993	0.04066311163315878	0.00031067969428856415	0.9586507598350282
hsa-miR-6810-3p	3.923641383140369e-05	0.2133805144199203	0.000785888603399562	0.7857943605628487
hsa-miR-6810-5p	8.963826282099124e-06	0.011070328307817269	0.00014085264565987085	0.9887798552202408
hsa-miR-6811-3p	1.6480694740301967e-06	0.0349114036500605	4.079298539430657e-06	0.965082868981926
hsa-miR-6812-3p	0.0038652632270767574	0.13447263756234612	0.00045677226260902424	0.861205326947968
hsa-miR-6812-5p	0.0004798178216089724	0.0015622700498404375	7.333657848136909e-11	0.997957912055214
hsa-miR-6813-3p	0.0029901339911412735	0.038486501161604084	0.0021471108872161363	0.9563762539600386
hsa-miR-6813-5p	0.002370135239488476	0.046574908494292265	0.0012829513193324017	0.949772004946887
hsa-miR-6814-3p	0.00014081022540837721	0.004242592248046367	6.230239346735253e-05	0.9955542951330779
hsa-miR-6814-5p	0.0002959548331839367	0.01373623143283831	0.0007902406697122129	0.9851775730642656
hsa-miR-6815-3p	8.498112083027945e-05	0.29206008779443315	0.0007521233137298694	0.7071028077710068
hsa-miR-6815-5p	0.0008969783498887952	0.6470643234368377	7.97160913739317e-05	0.3519589821218995
hsa-miR-6816-3p	0.0008238106299096365	0.1273750558233609	0.0016522352486952265	0.8701488982980342
hsa-miR-6816-5p	5.942185166528677e-05	0.0044973240199133275	1.549752279828054e-05	0.9954277566056231
hsa-miR-6817-3p	3.566261329270235e-07	0.07057969587557306	0.0006444971257127044	0.9287754503725812
hsa-miR-6817-5p	0.0005711111551872531	0.007085836609580184	0.0001166503889400882	0.9922264018462925
hsa-miR-6818-3p	0.00016767994767953072	0.6286169944330344	0.001418592683052611	0.36979673293623344
hsa-miR-6818-5p	0.0011552989702004962	0.13408343256318148	0.002211662659773546	0.8625496058068445
hsa-miR-6819-3p	8.895256470694608e-05	0.3887759721824074	0.0027789244072174016	0.6083561508456682
hsa-miR-6819-5p	2.767511458369346e-07	0.008441504281102786	0.0006901043818672796	0.9908681145858841
hsa-miR-6820-3p	2.8711023817915176e-05	0.5233836126626381	0.0003316907137159731	0.4762559855998281
hsa-miR-6820-5p	0.00034480142286556645	0.03781363645225334	4.036708773702865e-05	0.9618011950371441
hsa-miR-6821-3p	2.4078826485322725e-05	0.02204253349277826	2.4976833667093847e-05	0.9779084108470694
hsa-miR-6821-5p	0.0010913952941349484	0.015429127880581482	4.2436435122948724e-05	0.9834370403901607
hsa-miR-6822-3p	1.190190229731669e-05	0.009665820023158068	0.00017865150479033472	0.9901436265697543
hsa-miR-6822-5p	0.00010327257801888933	0.00222072900561285	5.726487002430127e-07	0.997675425767668
hsa-miR-6823-3p	8.528750363700222e-06	0.0036672237061637337	0.0007476107532305325	0.9955766367902421
hsa-miR-6823-5p	2.6660400149472004e-05	0.0014509270153506603	0.0011933926964215872	0.9973290198880783
hsa-miR-6824-3p	1.6635074327644973e-05	0.031781879889969354	0.00016997634600284038	0.9680315086897002
hsa-miR-6824-5p	6.878141454348574e-05	0.0036344144482047093	5.968748831097413e-06	0.9962908353884208
hsa-miR-6825-3p	0.00024481529941641056	0.005047192383853712	0.0003600242368099058	0.99434796807992
hsa-miR-6825-5p	0.00031071230096245666	0.25028094747535506	4.2692854191547255e-06	0.7494040709382633
hsa-miR-6826-3p	0.00202118259349997	0.05788462707064208	0.0008916615660712711	0.9392025287697867
hsa-miR-6826-5p	0.0019145593518821269	0.03801142263461568	9.309845603609194e-05	0.9599809195574661
hsa-miR-6827-3p	0.0005248093445758546	0.006146691871786113	1.2051684822616186e-06	0.9933272936151557
hsa-miR-6827-5p	1.0776897824552847e-05	0.006939437876204458	0.000162447799902504	0.9928873374260684
hsa-miR-6828-3p	1.1256385230297049e-05	0.0038572799320951224	9.096792949634918e-07	0.9961305540033796
hsa-miR-6828-5p	0.00042730494822853854	0.0008183561086762392	4.084326438270208e-05	0.9987134956787126
hsa-miR-6829-3p	0.001127529150835552	0.005141140861986336	0.0006302666357106468	0.9931010633514675
hsa-miR-6829-5p	0.0002586797708438221	0.055310039243096194	0.00021362249315100702	0.9442176584929091
hsa-miR-6830-3p	8.124114183595527e-05	0.0024761945638243008	8.637383438678674e-05	0.9973561904599528
hsa-miR-6830-5p	0.0005882317889868462	0.0009699592423764572	8.39404057681033e-05	0.9983578685628686
hsa-miR-6831-3p	0.0003402304174659045	0.017246206304607273	0.00022381208983702635	0.9821897511880898
hsa-miR-6831-5p	6.099420436922818e-09	0.005645885367266774	7.293068257325965e-05	0.9942811778507396
hsa-miR-6832-3p	0.0006957935827464296	0.1985509960781964	0.001057265951789123	0.799695944387268
hsa-miR-6832-5p	0.00011505499593202594	0.012681103230801696	4.3525776544830045e-08	0.9872037982474897
hsa-miR-6833-3p	0.0007710790587016185	0.3231007886606179	0.0013463244145661354	0.6747818078661144
hsa-miR-6833-5p	0.00040412705693593324	0.021462420897032007	2.1898795238319527e-05	0.9781115532507938
hsa-miR-6834-3p	8.36632358145173e-05	0.11397958975484307	5.846072543730147e-06	0.8859309009367987
hsa-miR-6834-5p	8.987659288260196e-05	0.0038291337382297458	1.373013142932408e-07	0.9960808523675733
hsa-miR-6835-3p	0.00032986792923577694	0.016680674687748007	0.00013499524515263978	0.9828544621378636
hsa-miR-6835-5p	0.00019958237041922477	0.0011279504692525944	1.252395969288112e-05	0.9986599432006353
hsa-miR-6836-3p	0.0020292818869800623	0.12328317410580981	0.0015586463152437364	0.8731288976919664
hsa-miR-6836-5p	8.42254590007463e-05	0.14280175870253775	5.887397119580944e-05	0.8570551418672657
hsa-miR-6837-3p	0.0012254352627896095	0.1206415139228985	0.000614203715614188	0.8775188470986978
hsa-miR-6837-5p	2.4545723037887002e-05	0.061775576246195535	0.0005329761883251209	0.9376669018424415
hsa-miR-6838-3p	8.503017129354904e-05	0.04075320532822008	0.0001671769323842101	0.9589945875681022
hsa-miR-6838-5p	0.0002887649349873533	0.013942829122538311	4.618309664993002e-05	0.9857222228458243
hsa-miR-6839-3p	0.00011663990922997367	0.061141419176428374	7.465611316866906e-07	0.9387411943532099
hsa-miR-6839-5p	0.0004721474502297865	0.25439870428898526	7.5353508499863265e-06	0.745121612909935
hsa-miR-6840-3p	0.0006995290944862361	0.01030682430894888	8.550848906820032e-07	0.9889927915116742
hsa-miR-6840-5p	0.0006370010327226058	0.08262540880929956	0.00019665870924057366	0.9165409314487373
hsa-miR-6841-3p	1.211791841323554e-05	0.0005114771307442104	7.592281904899589e-05	0.9994004821317934
hsa-miR-6841-5p	0.0001388354042075417	0.0004511608599982973	0.0001176204149357074	0.9992923833208585
hsa-miR-6842-3p	0.00042889792555624273	0.3988436586621578	0.0008926126633089738	0.599834830748977
hsa-miR-6842-5p	0.0007833890491824106	0.44478344687357524	3.668641827922646e-05	0.5543964776589632
hsa-miR-6843-3p	0.0004633787870845363	0.11865668967303186	0.0014005135537304193	0.8794794179861531
hsa-miR-6844	1.1431901166562838e-05	0.5379894245819515	0.0007685814971602968	0.4612305620197215
hsa-miR-6845-3p	0.0009905818366301078	0.03229880373061246	0.00184831606126032	0.9648622983714971
hsa-miR-6845-5p	0.00020731946292612403	0.0023708057506730334	0.000553146515277679	0.9968687282711232
hsa-miR-6846-3p	2.9048932846876426e-06	0.003836884351829939	9.97774219404038e-05	0.9960604333329449
hsa-miR-6846-5p	0.0004124241330813515	0.0025526903516540247	0.0001963423986982862	0.9968385431165664
hsa-miR-6847-3p	0.0007124828704135625	0.04197849286883885	6.60125031281335e-05	0.9572430117576194
hsa-miR-6847-5p	5.0486800222317796e-05	0.12741594047419613	6.996780119126053e-05	0.8724636049243903
hsa-miR-6848-3p	1.610323618583865e-05	0.009245570062970235	8.387632199125911e-06	0.9907299390686447
hsa-miR-6848-5p	0.0006108060693024619	0.1391941433995432	0.00012279675214990128	0.8600722537790044
hsa-miR-6849-3p	0.0005823174640171523	0.034171631880151584	0.0016637413702594822	0.9635823092855718
hsa-miR-6849-5p	4.5038793084958774e-05	0.09789573970088154	3.745586396882565e-06	0.9020554759196366
hsa-miR-6850-3p	4.486952344614185e-08	0.0007988156914891747	2.749902420017449e-05	0.9991736404147872
hsa-miR-6850-5p	0.007418764487706969	0.08113421682013265	0.0014365374645019372	0.9100104812276585
hsa-miR-6851-3p	0.0002670642817649059	0.032035726593138275	0.0002299483826026898	0.9674672607424941
hsa-miR-6851-5p	0.00015802901465350835	0.06236128777638241	7.452119906964353e-05	0.9374061620098944
hsa-miR-6852-3p	0.0017214201716133906	0.20523751400629134	0.0020648428300919543	0.7909762229920033
hsa-miR-6852-5p	3.408209871238596e-05	0.4657704908413416	1.1694484212947257e-07	0.534195310115104
hsa-miR-6853-3p	0.00010591767098854245	0.1796083964776141	3.305737043537697e-05	0.820252628480962
hsa-miR-6853-5p	0.0001721828288087043	0.01071089326489135	6.617514737310615e-05	0.9890507487589268
hsa-miR-6854-3p	3.308530177556622e-05	0.11718675625829891	0.0002632206933508915	0.8825169377465746
hsa-miR-6854-5p	9.818571058673074e-05	0.43573282667811	1.0734113694456603e-05	0.5641582534976088
hsa-miR-6855-3p	0.0001619764328019572	0.1545602423164598	0.00025010338010878375	0.8450276778706294
hsa-miR-6855-5p	0.0007900003571967406	0.6246706266309291	0.0001153223782146642	0.3744240506336595
hsa-miR-6856-3p	0.00016950051545974796	0.08046331731906226	0.00028277071965077783	0.9190844114458272
hsa-miR-6856-5p	6.434986270232312e-05	0.0030983600232416123	1.7409532129957247e-05	0.996819880581926
hsa-miR-6857-3p	0.011096105809049593	0.4331533349206029	0.003528080517207356	0.5522224787531401
hsa-miR-6857-5p	0.0005009013854000562	0.005729451362855897	6.571133415710676e-05	0.993703935917587
hsa-miR-6858-3p	3.647365910810883e-06	0.0797429307810343	0.0003312713059018996	0.9199221505471529
hsa-miR-6858-5p	0.000297873381912971	0.009133966671656703	7.834274983959756e-05	0.9904898171965907
hsa-miR-6859-3p	0.0020939474461510905	0.3686204820465825	0.00024045419688833376	0.629045116310378
hsa-miR-6859-5p	0.00397833974370076	0.4090042101817074	0.00015506415757681963	0.586862385917015
hsa-miR-6860	2.357195648743946e-06	0.0033863476425645225	1.0827103332361564e-05	0.9966004680584545
hsa-miR-6861-3p	0.002156056557579462	0.15558857426019665	2.5362809849270173e-05	0.8422300063723747
hsa-miR-6861-5p	0.00018594862297537012	0.06475056562061927	0.0005331903275867668	0.9345302954288187
hsa-miR-6862-3p	0.0006115612330014836	0.01913690067373543	0.0004438428145169801	0.9798076952787461
hsa-miR-6862-5p	0.003634490197309157	0.15891852931326883	0.000526014347576894	0.8369209661418451
hsa-miR-6863	0.00021884118509103432	0.0016114838648895163	0.0001610786232057354	0.9980085963268137
hsa-miR-6864-3p	0.00021463361467871845	0.030083509821083824	0.0001643118390478787	0.9695375447251896
hsa-miR-6864-5p	6.0896109911125605e-05	0.013986933221480497	9.244640585848595e-05	0.9858597242627499
hsa-miR-6865-3p	0.0005990272910744392	0.028483673803096445	0.0005371013050587557	0.9703801976007703
hsa-miR-6865-5p	0.00027465926480628623	0.05720751225892116	0.0004089644154621759	0.9421088640608103
hsa-miR-6866-3p	7.247910398495716e-05	0.6222280714538839	0.00035659713710958475	0.37734285230502157
hsa-miR-6866-5p	0.0002556219619199854	0.26772307841250637	0.00030988020348245713	0.7317114194220912
hsa-miR-6867-3p	0.0001309236345876593	0.00509655036287446	0.0013143189832728907	0.993458207019265
hsa-miR-6867-5p	0.0005920631918463661	0.006904104852195892	0.00011058410942321287	0.9923932478465346
hsa-miR-6868-3p	0.00010288508222065563	0.4294556590168842	0.003733381705241055	0.566708074195654
hsa-miR-6868-5p	7.375301747611383e-05	0.046320822544569665	0.0005042437548878492	0.9531011806830664
hsa-miR-6869-3p	2.44018352867514e-05	0.001925300967219694	8.013140320890882e-05	0.9979701657942847
hsa-miR-6869-5p	0.0005458708749825288	0.06676353813563728	2.7323876166135926e-05	0.9326632671132141
hsa-miR-6870-3p	8.734996562053392e-10	0.003614219699524028	0.0002854281178892912	0.9961003513090871
hsa-miR-6870-5p	0.000921928732704647	0.005475696163493937	0.0003317116125942768	0.9932706634912072
hsa-miR-6871-3p	6.886974479982244e-05	0.01541959301775212	0.00022322440606194538	0.9842883128313861
hsa-miR-6871-5p	0.00026679288923609265	0.001209864169426636	5.783536932720787e-05	0.99846550757201
hsa-miR-6872-3p	7.702278932212892e-05	0.001982392203872618	8.597694072939952e-05	0.997854608066076
hsa-miR-6872-5p	2.2266926158550002e-05	0.0019555486679978156	5.4872920457690095e-05	0.9979673114853859
hsa-miR-6873-3p	0.0004893436070708203	0.42401534720059886	0.0003363853570112443	0.5751589238353191
hsa-miR-6873-5p	0.0005696249389172147	0.07410645211729798	0.0002691993708703218	0.9250547235729145
hsa-miR-6874-3p	0.00019851600542853241	0.056895313918310084	1.8102354582341134e-05	0.9428880677216791
hsa-miR-6874-5p	4.5899775460804655e-05	0.004215427768011795	3.6459963954523514e-05	0.995702212492573
hsa-miR-6875-3p	0.00243732929740253	0.24256501399863045	0.0005369778324289843	0.7544606788715381
hsa-miR-6875-5p	0.0010455177246071654	0.012694714574591148	6.0978099044661806e-05	0.986198789601757
hsa-miR-6876-3p	4.804418571183698e-06	0.024413327399939476	0.00016761197826384408	0.9754142562032255
hsa-miR-6876-5p	0.0001367577382296732	0.034995641082901145	1.9962575004829556e-06	0.9648656049213687
hsa-miR-6877-3p	1.2612277636657585e-05	0.02050828389852938	0.00017815539213847872	0.9793009484316955
hsa-miR-6877-5p	0.00036808751258822985	0.41403616488503636	0.0003963255712348943	0.5851994220311405
hsa-miR-6878-3p	4.753943000042649e-05	0.004980183603400281	1.3633128091258134e-05	0.9949586438385081
hsa-miR-6878-5p	6.81054276611616e-05	0.016978939274996475	0.0007662946824332381	0.9821866606149091
hsa-miR-6879-3p	0.00514163889986628	0.06744285991391494	0.0019289350509100636	0.9254865661353088
hsa-miR-6879-5p	0.00011226489757513108	0.002193015811240571	0.0007729253536979474	0.9969217939374863
hsa-miR-6880-3p	2.8970414390856057e-05	0.024601700944186105	3.749407569695943e-06	0.9753655792338534
hsa-miR-6880-5p	0.0002724203600580117	0.0023839926533847314	0.00018873591796809844	0.9971548510685893
hsa-miR-6881-3p	0.0007585518436937089	0.3406581120929977	0.004022634603784527	0.6545607014595242
hsa-miR-6881-5p	0.0006955062014818401	0.24392481214241135	0.0002550265745436103	0.7551246550815632
hsa-miR-6882-3p	0.0004240475229289033	0.138344291346676	0.000817890101153713	0.8604137710292414
hsa-miR-6882-5p	1.1074104867375196e-05	0.015858844575227078	3.689579455641896e-05	0.9840931855253491
hsa-miR-6883-3p	0.014171404382686702	0.32737653367789077	0.003504816146019381	0.6549472457934032
hsa-miR-6883-5p	0.001387023295959782	0.022846653610015148	9.749605180664474e-05	0.9756688270422185
hsa-miR-6884-3p	0.0005603121074723043	0.2207489498295483	0.0011357761189319164	0.7775549619440475
hsa-miR-6884-5p	0.0027791278584157857	0.5166016408583819	2.127089731740787e-05	0.4805979603858848
hsa-miR-6885-3p	0.0017897887775037633	0.2971584871303194	0.0009101803966648442	0.7001415436955121
hsa-miR-6885-5p	0.0005047544879206953	0.2605410924291226	0.001476973825693785	0.7374771792572629
hsa-miR-6886-3p	0.0007741878638777339	0.012266841013053994	0.001834461237532617	0.9851245098855357
hsa-miR-6886-5p	2.536276694791588e-06	0.003838299109056812	0.00136883695766106	0.9947903276565874
hsa-miR-6887-3p	5.5602943817365525e-06	0.01715082935660224	0.0012202029648394803	0.9816234073841765
hsa-miR-6887-5p	6.169690281515506e-05	0.00037559219042737087	0.0013831293737143688	0.9981795815330431
hsa-miR-6888-3p	0.00016057890334609338	0.0688392518027061	1.3716506687376804e-05	0.9309864527872603
hsa-miR-6888-5p	1.1006634856379604e-05	0.0002295451807022684	5.8346864160189756e-05	0.9997011013202811
hsa-miR-6889-3p	0.00019903339089266477	0.2929125854695373	4.825736986881477e-06	0.7068835554025832
hsa-miR-6889-5p	2.0655653235204404e-05	0.006944436860286517	9.587719224573438e-05	0.9929390302942326
hsa-miR-6890-3p	0.0003588402180200177	0.02388603082554491	9.40491214882004e-06	0.9757457240442863
hsa-miR-6890-5p	0.00020436817583486985	0.009030568917944508	0.00020836433369442038	0.9905566985725262
hsa-miR-6891-3p	2.5655731323622274e-05	0.00206898647093684	0.00039264061178677655	0.9975127171859527
hsa-miR-6891-5p	3.784091317536526e-05	0.08407669339803434	0.00036839913092886833	0.9155170665578615
hsa-miR-6892-3p	0.00016420731499004087	0.004553216817658858	9.194460485466253e-05	0.9951906312624964
hsa-miR-6892-5p	0.0005684574300605198	0.012628560060948101	4.13984969347103e-06	0.9867988426592978
hsa-miR-6893-3p	0.0018748173261553026	0.02881138842845163	0.0009359842842220756	0.968377809961171
hsa-miR-6893-5p	3.309230049344553e-08	0.0005428457474094077	4.88919951413801e-07	0.9994566322403386
hsa-miR-6894-3p	0.12524448290864426	0.08256851730210812	0.001800771745715724	0.7903862280435319
hsa-miR-6894-5p	0.0009641491993320834	0.14675876506120886	5.969651955745527e-06	0.8522711160875034
hsa-miR-6895-3p	0.012341218134003941	0.01593398979120898	5.910219334297145e-05	0.971665689881444
hsa-miR-6895-5p	0.005355910179142411	0.021928953274923814	6.819968675834086e-08	0.9727150683462471
